AutoForwardDiff()
KenCarp4{0, true, Nothing, NLNewton{Rational{Int64}, Rational{Int64}, Rational{Int64}, Rational{Int64}}, typeof(OrdinaryDiffEqCore.DEFAULT_PRECS), Val{:forward}, true, nothing, typeof(OrdinaryDiffEqCore.trivial_limiter!)}(nothing, NLNewton{Rational{Int64}, Rational{Int64}, Rational{Int64}, Rational{Int64}}(1//100, 10, 1//5, 1//5, false, true, 0//1), OrdinaryDiffEqCore.DEFAULT_PRECS, true, :linear, :PI, OrdinaryDiffEqCore.trivial_limiter!)
5mer
Iteration  Ktri/Kdim  Efficiency
73 1.0755455203463633 -1
74 1.0769196059047408 -1
75 1.0783163754709546 -1
76 1.079317454325895 -1
77 1.080374360934011 -1
78 1.0814826867836729 -1
79 1.0826384334868453 -1
80 1.0838379533029492 -1
81 1.0850779523863205 -1
82 1.0863554345878632 -1
83 1.0876676980407278 -1
84 1.0890122841095393 -1
85 1.0903869683021967 -1
86 1.091789738811816 -1
87 1.0932187642534184 -1
88 1.094255400877389 -1
89 1.0953514150758106 -1
90 1.0965020489980848 -1
91 1.097702980659803 -1
92 1.0989503083681589 -1
93 1.1002404757960997 -1
94 1.1015702662462359 -1
95 1.1029367581306777 -1
96 1.104337322594676 -1
97 1.1057695949386888 -1
98 1.107231424546781 -1
99 1.1087208562084394 -1
100 1.1102361015466646 -1
101 1.1113519716540268 -1
102 1.1125279660772898 -1
103 1.1137592536859375 -1
104 1.1150414754939069 -1
105 1.1163706745117565 -1
106 1.1177432595047507 -1
107 1.1191559602396453 -1
108 1.1206058249187356 -1
109 1.122090201503755 -1
110 1.1236067080883698 -1
111 1.1251531806356045 -1
112 1.1263040884898077 -1
113 1.1275189136061614 -1
114 1.1287924546469332 -1
115 1.1301200119026744 -1
116 1.131497351567853 -1
117 1.1329206603973418 -1
118 1.1343864786508082 -1
119 1.1358916681226399 -1
120 1.1374333830245602 -1
121 1.1390090311950607 -1
122 1.1406162911993465 -1
123 1.1422530727139577 -1
124 1.1434883136974767 -1
125 1.1447880294966026 -1
126 1.1461470148003723 -1
127 1.1475605530477482 -1
128 1.1490243588546567 -1
129 1.150534539615093 -1
130 1.1520876000973814 -1
131 1.1536804028166716 -1
132 1.1553101323649269 -1
133 1.1569742633022737 -1
134 1.158670503365577 -1
135 1.1599647530053236 -1
136 1.1613260744655425 -1
137 1.1627490255250226 -1
138 1.1642287079993092 -1
139 1.16576071431653 -1
140 1.167341050948971 -1
141 1.1689661003787049 -1
142 1.1706325734149268 -1
143 1.1723375092260422 -1
144 1.1740782564979158 -1
145 1.1758524130805044 -1
146 1.1772217147498574 -1
147 1.1786598224199747 -1
148 1.1801611896838378 -1
149 1.181720825718106 -1
150 1.1833341978600602 -1
151 1.1849972038711127 -1
152 1.186706131941806 -1
153 1.188457624391911 -1
154 1.1902486748285128 -1
155 1.192076578927326 -1
156 1.1935008047592262 -1
157 1.1949971158171966 -1
158 1.196559701202313 -1
159 1.1981833031428044 -1
160 1.19986316529649 -1
161 1.2015949858619897 -1
162 1.2033748921195226 -1
163 1.205199398787124 -1
164 1.207065384213471 -1
165 1.208970053698037 -1
166 1.2109108750042146 -1
167 1.2124413698009713 -1
168 1.214044143456934 -1
169 1.2157133918423348 -1
170 1.2174438548454056 -1
171 1.2192308127600253 -1
172 1.221070032053846 -1
173 1.222957716597308 -1
174 1.2248904638011804 -1
175 1.2268652106205702 -1
176 1.228879168159561 -1
177 1.2304820955098044 -1
178 1.2321603552119598 -1
179 1.2339079239844601 -1
180 1.235719358799796 -1
181 1.2375897272629501 -1
182 1.2395145945467838 -1
183 1.2414899892113949 -1
184 1.243512356276922 -1
185 1.2455785150664402 -1
186 1.2472360616683835 -1
187 1.2489731515570883 -1
188 1.2507834494044747 -1
189 1.2526612141146778 -1
190 1.2546012594115434 -1
191 1.25659890137693 -1
192 1.2586499460223957 -1
193 1.260750639663144 -1
194 1.2628976088797654 -1
195 1.2650877880465266 -1
196 1.2673184079706468 -1
197 1.269129097401263 -1
198 1.2705805933378231 -1
199 1.2721438730058208 -1
200 1.2738095708445505 -1
201 1.2755692105534477 -1
202 1.2774151740149615 -1
203 1.2793406160244583 -1
204 1.2813393509537354 -1
205 1.2834057905559566 -1
206 1.2855348876230548 -1
207 1.2877220688213793 -1
208 1.2899632291160874 -1
209 1.292254685533013 -1
210 1.2945931515338371 -1
211 1.2969756963825854 -1
212 1.2993996707202167 -1
213 1.3018626809952945 -1
214 1.3043625662079072 -1
215 1.3068973767618215 -1
216 1.3094653552372615 -1
217 1.311592917964503 -1
218 1.3133414207617888 -1
219 1.3151996367839738 -1
220 1.3171586295758007 -1
221 1.319210368532691 -1
222 1.321347599477529 -1
223 1.323563771237347 -1
224 1.3258529691532555 -1
225 1.3282098377077967 -1
226 1.3306295699747777 -1
227 1.333107870601239 -1
228 1.335640862868474 -1
229 1.3382250495976267 -1
230 1.3408572602447766 -1
231 1.3435346638486196 -1
232 1.346254752422403 -1
233 1.3485382630681089 -1
234 1.3509040691814622 -1
235 1.353346067271435 -1
236 1.3558587954791774 -1
237 1.358437350695077 -1
238 1.3610772908505713 -1
239 1.3633005126763735 -1
240 1.365621204114167 -1
241 1.3680318854659026 -1
242 1.3705258102727895 -1
243 1.3730969394327002 -1
244 1.3757398256303366 -1
245 1.3784495833636181 -1
246 1.3812217890170926 -1
247 1.3840524577588167 -1
248 1.3864566121563913 -1
249 1.3889567947366368 -1
250 1.3915458697778884 -1
251 1.394217425838027 -1
252 1.3969656592330877 -1
253 1.3997853376246912 -1
254 1.4026717460823663 -1
255 1.40513716247699 -1
256 1.4077057714772059 -1
257 1.4103697789574714 -1
258 1.4131221912801009 -1
259 1.415956736000277 -1
260 1.4188678098365974 -1
261 1.4218503628628127 -1
262 1.4248998464264966 -1
263 1.4275228806381655 -1
264 1.430250131921763 -1
265 1.4330739479289936 -1
266 1.435987459721322 -1
267 1.438984455470017 -1
268 1.4420593203082006 -1
269 1.445207001789472 -1
270 1.4479301814397048 -1
271 1.4507629820764385 -1
272 1.4536974062322607 -1
273 1.4567262449824523 -1
274 1.4598429824907977 -1
275 1.4630417323393257 -1
276 1.466317179690079 -1
277 1.4691675494430678 -1
278 1.4721314665303136 -1
279 1.4752007527535986 -1
280 1.478368036719435 -1
281 1.4816266775735172 -1
282 1.4849706745522746 -1
283 1.4883946085848996 -1
284 1.4918935892107639 -1
285 1.4949586549933291 -1
286 1.497644778905225 -1
287 1.500481356962117 -1
288 1.5034568305684974 -1
289 1.506560838995202 -1
290 1.5097840221769605 -1
291 1.5131179277889493 -1
292 1.516554949145659 -1
293 1.520088244522473 -1
294 1.5237116417446483 -1
295 1.5274195765188772 -1
296 1.5312071172872423 -1
297 1.5350698993799032 -1
298 1.5390040076498226 -1
299 1.5430059345788254 -1
300 1.546553088144322 -1
301 1.5497021841069532 -1
302 1.5530004214613518 -1
303 1.5564368662748003 -1
304 1.5600016530281062 -1
305 1.5636859081910084 -1
306 1.567481655270892 -1
307 1.5713817290192393 -1
308 1.5753796979160093 -1
309 1.5794697941363132 -1
310 1.583646913646676 -1
311 1.5879065473363156 -1
312 1.5917174043089888 -1
313 1.5951350288446344 -1
314 1.598715439681266 -1
315 1.6024468215840326 -1
316 1.6063185254229364 -1
317 1.6103209833412113 -1
318 1.614445604791992 -1
319 1.6186846826724648 -1
320 1.6230313085767418 -1
321 1.6274792962836426 -1
322 1.632023181065959 -1
323 1.6366581447112707 -1
324 1.6408422442088457 -1
325 1.6446308478390748 -1
326 1.6485919313962594 -1
327 1.6527133488610968 -1
328 1.6569841608190576 -1
329 1.661394521234878 -1
330 1.6659356015038809 -1
331 1.6705994927020134 -1
332 1.675379117364205 -1
333 1.6802681498645515 -1
334 1.685260944562063 -1
335 1.6898052339312502 -1
336 1.6939557891017893 -1
337 1.6982914234219715 -1
338 1.7027994681840828 -1
339 1.7074685196218513 -1
340 1.7122883487799414 -1
341 1.717249789300264 -1
342 1.7223446360876205 -1
343 1.7275655538046877 -1
344 1.7329059942477043 -1
345 1.7383600927700942 -1
346 1.7433635625120263 -1
347 1.74797109192845 -1
348 1.7527746188381135 -1
349 1.7577611567524882 -1
350 1.7629191464015423 -1
351 1.7682381999012295 -1
352 1.773708992356168 -1
353 1.7793231938522054 -1
354 1.7850733749197303 -1
355 1.7909529212020736 -1
356 1.7963862297209 -1
357 1.8014274999636988 -1
358 1.8066803976999604 -1
359 1.8121312991183203 -1
360 1.8177680065188173 -1
361 1.8235796121006371 -1
362 1.8295563750339807 -1
363 1.8356896690208755 -1
364 1.841971780772213 -1
365 1.8478164796120484 -1
366 1.8532771436353663 -1
367 1.8589679082263357 -1
368 1.8648742866359924 -1
369 1.8709833247733627 -1
370 1.8772834213512708 -1
371 1.8837642020321135 -1
372 1.8904164055593582 -1
373 1.89723187924033 -1
374 1.9042034036630586 -1
375 1.910730313162793 -1
376 1.9168670718570922 -1
377 1.9232450005959854 -1
378 1.9298498288260637 -1
379 1.9366687917550263 -1
380 1.9436904903984658 -1
381 1.95090476500153 -1
382 1.957701810558574 -1
383 1.9647290318080697 -1
384 1.9719741521098026 -1
385 1.9788233582833894 -1
386 1.9859244043863788 -1
387 1.9932633780468276 -1
388 2.0008278720983883 -1
389 2.008606845483304 -1
390 2.0165905358537755 -1
391 2.024153925540592 -1
392 2.031349792622335 -1
393 2.0388329718659564 -1
394 2.0465873285058924 -1
395 2.054598486291782 -1
396 2.062853704213351 -1
397 2.0713417217436914 -1
398 2.0800526194907585 -1
399 2.088347276375059 -1
400 2.0962789530001213 -1
401 2.104518283398109 -1
402 2.113049011373331 -1
403 2.1218567325343236 -1
404 2.130928677709012 -1
405 2.140253563930823 -1
406 2.1491788374635403 -1
407 2.157756956904688 -1
408 2.1666714604297437 -1
409 2.175905142301848 -1
410 2.185442750292157 -1
411 2.1952708067842526 -1
412 2.205377447293239 -1
413 2.215095524809624 -1
414 2.2244775749771764 -1
415 2.234222705936783 -1
416 2.244313376703848 -1
417 2.254734092816708 -1
418 2.2654712208134473 -1
419 2.2765128208307432 -1
420 2.2871757259078658 -1
421 2.297513017053039 -1
422 2.3082416815966904 -1
423 2.319344085170014 -1
424 2.330804783629825 -1
425 2.342610322152418 -1
426 2.3540626005503156 -1
427 2.365213968997 -1
428 2.3767958460403853 -1
429 2.388789571628231 -1
430 2.40117880980573 -1
431 2.413949341752556 -1
432 2.4263867952633755 -1
433 2.438543593958741 -1
434 2.45116838131567 -1
435 2.4642422276898217 -1
436 2.4777487130289906 -1
437 2.491673644359738 -1
438 2.5052852745583287 -1
439 2.518636804568771 -1
440 2.532496572489189 -1
441 2.5468456619573847 -1
442 2.561667810438484 -1
443 2.57621480451284 -1
444 2.590538883819435 -1
445 2.605423840719253 -1
446 2.620849684821847 -1
447 2.636799255100869 -1
448 2.652506958630117 -1
449 2.6687775787525054 -1
450 2.6848372247711736 -1
451 2.7014960585366925 -1
452 2.718736220890484 -1
453 2.7357732245291713 -1
454 2.75265962385119 -1
455 2.770217886586478 -1
456 2.7884275428222183 -1
457 2.8072714620309074 -1
458 2.8259456867667456 -1
459 2.8445046572338035 -1
460 2.863794798337018 -1
461 2.8837967577563615 -1
462 2.9044946030926235 -1
463 2.925063248406447 -1
464 2.945559294034181 -1
465 2.966035170343474 -1
466 2.987364619727753 -1
467 3.0095264473994745 -1
468 3.03250347693364 -1
469 3.05544061181954 -1
470 3.0783953109102105 -1
471 3.1022734301402255 -1
472 3.1270575933707314 -1
473 3.1518709217438965 -1
474 3.1767720739688188 -1
475 3.2018161012785185 -1
476 3.2279375645379567 -1
477 3.2551170460167773 -1
478 3.2833401539365514 -1
479 3.3116969028377805 -1
480 3.3402510510396772 -1
481 3.369063033625626 -1
482 3.39911409057258 -1
483 3.430389212508089 -1
484 3.4619433929631938 -1
485 3.4938429997552984 -1
486 3.527105515597195 -1
487 3.5607613075471325 -1
488 3.5948778406699695 -1
489 3.630500355663915 -1
490 3.6676203708097193 -1
491 3.7052438726600627 -1
492 3.7434476139549813 -1
493 3.7823066796911315 -1
494 3.8218949841914878 -1
495 3.8633245580297375 -1
496 3.906593634032852 -1
497 3.95065739534224 -1
498 3.995604627676819 -1
499 4.041523637363451 -1
500 4.088502826316851 -1
501 4.1366312528520535 -1
502 4.187122069962254 -1
503 4.2399898224650014 -1
504 4.294125236673942 -1
505 4.349641814452693 -1
506 4.406655003681867 -1
507 4.465283150028685 -1
508 4.525648015239692 -1
509 4.587875554750205 -1
510 4.653339512062234 -1
511 4.720846346672152 -1
512 4.790548588809787 -1
513 4.862605628888144 -1
514 4.937184807928411 -1
515 5.015797692587846 -1
516 5.0972058059995335 -1
517 5.181617112700773 -1
518 5.269251945847544 -1
519 5.360344709366686 -1
520 5.455145739169328 -1
521 5.553923351626495 -1
522 5.656966111670735 -1
523 5.764585357891472 -1
524 5.877118028037814 -1
525 5.9949298357515755 -1
526 6.118418857491728 -1
527 6.248019600601344 -1
528 6.384207635061914 -1
529 6.527504887895732 -1
530 6.678485718266091 -1
531 6.8377839148603705 -1
532 7.006100786198266 -1
533 7.184214549473843 -1
534 7.3729912689898685 -1
535 7.573397648563856 -1
536 7.786516050975239 -1
537 8.013562202328272 -1
538 8.255906145028556 -1
539 8.515097135005133 -1
540 8.79289334453995 -1
541 9.091297434978737 -1
542 9.41259931223413 -1
543 9.759427671288435 -1
544 10.134812260150962 -1
545 10.542259091930312 -1
546 10.985840967423027 -1
547 11.470305263555966 -1
548 12.001199175586878 -1
549 12.585007613406594 -1
550 13.229287106909927 -1
551 13.942753858174752 -1
552 14.735237069325336 -1
553 15.61733708847798 -1
554 16.599561008422544 -1
555 17.690752890808973 -1
556 18.895968357052105 7.065541394745207
557 20.214538549604896 9.679520901167493
558 21.639305632653684 11.790082098090915
559 23.157267792688256 12.315946172774895
560 24.75084546635632 12.46918090909264
561 26.398863176254558 12.419824380825235
562 28.0769710794046 12.225667631957263
563 29.757747190843677 11.950826173485527
564 31.41085041700089 11.63884263266159
565 33.00351706331186 11.322072122499284
566 34.501569777829474 11.021038040611666
567 35.8709808115628 10.748866354900224
568 37.0798985729698 10.513025776314437
569 38.10091306852131 10.31732424256721
570 38.922639292089265 10.162513652399529
571 39.53206559811452 10.048165790221523
572 39.92516399062916 9.97270317280263
573 40.10690650382388 9.933309483897467
574 40.09035813423283 9.92710321501031
575 39.8950385416552 9.95075397533933
576 39.5448661386136 10.000750489551518
577 39.06602543530467 10.073332609337784
578 38.485043713494164 10.165179627210392
579 37.82726063169874 10.272298282397394
580 37.115763748600365 10.391772999435004
581 36.37077322280937 10.520187616433233
582 35.609402819070866 10.653501649966573
583 34.84570081630951 10.789624340031146
584 34.0908749695334 10.925746679086393
585 33.353620084911874 11.059393185784273
586 32.64048651253635 11.188460642675613
587 31.956247362306645 11.31115886220762
588 31.304238646183094 11.426071781095033
589 30.686658921717708 11.532049031672086
590 30.10482355312869 11.628279129244106
591 29.55937411161557 11.714677661111741
592 29.050446515490304 11.790135892193604
593 28.57780299229073 11.855165024216243
594 28.140933405750452 11.910042895845645
595 27.739131347833663 11.95509984448244
596 27.371549930596217 11.991344297264444
597 27.037241612433817 12.019414747287914
598 26.73518574775487 12.039992736247502
599 26.464306935126086 12.053855317837485
600 26.223486677100762 12.06109974359488
601 26.01157036825143 12.06379857516934
602 25.82737119902229 12.06299139427041
603 25.669672199567252 12.059502453775396
604 25.53722734126958 12.054039771124984
605 25.428762380096515 12.047210177508425
606 25.342975907634557 12.039513929084121
607 25.27854092907071 12.0313475287936
608 25.234107165300596 12.023007821692138
609 25.2083041833882 12.014697849707758
610 25.19974539016928 12.006543463427544
611 25.20703287164894 11.99859742726127
612 25.228763021559196 11.990865154856138
613 25.263532872290348 11.983307009842424
614 25.30994701799645 11.97586166371272
615 25.366625001294004 11.968447542577472
616 25.43220902084185 11.960981184759838
617 25.505371806786943 11.953381834928546
618 25.584824504862265 11.945578216492144
619 25.669324407656045 11.937514571937891
620 25.757682373812862 11.929150107675273
621 25.848769782418696 11.92046309727783
622 25.941524880654924 11.911448803268728
623 26.034958397621978 11.902107232768955
624 26.128158313921126 11.89246795464463
625 26.220293704778275 11.882548526851226
626 26.310617587931077 11.872242833245227
627 26.39846873803736 11.86199361816604
628 26.483272454109535 11.851645998895279
629 26.564540291006434 11.84125563595213
630 26.641868789541785 11.830877803084313
631 26.7149372614043 11.820563192297378
632 26.78350470397683 11.810357482600107
633 26.847405935994423 11.800302740167005
634 26.906547057230103 11.790431944967793
635 26.96090034399811 11.781039081091691
636 27.010498697136608 11.771609072046282
637 27.05542976043313 11.762422552815249
638 27.0958298254568 11.753487042402341
639 27.131877633755717 11.74477974713516
640 27.163788180027133 11.736342135700724
641 27.191806610453884 11.728142217512113
642 27.216202299604277 11.720168662221575
643 27.237263177580896 11.712404373111644
644 27.255290366979064 11.70483030367253
645 27.270593177106765 11.697430229407237
646 27.28348449120886 11.690181304055885
647 27.294276571417775 11.683063997870118
648 27.30327729605248 11.676057550148736
649 27.310786834861293 11.669143127050003
650 27.317094759937664 11.662301173699012
651 27.32247758335767 11.655512685013285
652 27.327196707081782 11.648763250620403
653 27.331496766266394 11.64203717051217
654 27.335604343762885 11.635321707417429
655 27.339727031138775 11.628604537956404
656 27.344052809921333 11.62187644423109
657 27.348749725825865 11.615127691751416
658 27.35396582837141 11.608352315456136
659 27.35982934840232 11.601543984825128
660 27.366449086521943 11.594699204805995
661 27.373914986224094 11.58781248396911
662 27.382298866499937 11.580882788572126
663 27.39165528984485 11.573909900872145
664 27.4020225428371 11.566890063692155
665 27.41342370777283 11.559826408308513
666 27.4258678051839 11.552717968917785
667 27.43935098842297 11.545566592839727
668 27.453857772848405 11.538371862982206
669 27.469362283480866 11.531137918158471
670 27.485829506319003 11.523866664590846
671 27.503216529796443 11.516559735111661
672 27.521473764136886 11.509220053606475
673 27.540546127592947 11.501473640592828
674 27.56039355337745 11.493361803691338
675 27.580988018405936 11.485298741955813
676 27.6022917575118 11.477276135913252
677 27.624258941363188 11.469292644391784
678 27.646837267238592 11.461341522295116
679 27.669969455371344 11.454385665542656
680 27.693559671567197 11.448325773267436
681 27.717481697877723 11.443076302670761
682 27.74158646296294 11.438560611835632
683 27.765708915325916 11.434709576032994
684 27.789674231429498 11.431462159257014
685 27.813303358450653 11.428766922293308
686 27.836417898117876 11.426575993607758
687 27.858844344115617 11.424850631687388
688 27.88041769099481 11.423552028565934
689 27.900984437504317 11.422650385399912
690 27.92040501177246 11.422118175525059
691 27.93855564981689 11.421930466574432
692 27.955329762418987 11.422065555674108
693 27.970638828420814 11.422504732813973
694 27.98441285494409 11.423228396882456
695 27.996600446862356 11.424221619053263
696 28.007168529041316 11.425469026536067
697 28.01610176540167 11.426595463581913
698 28.02342122170673 11.42798258763031
699 28.029159680771432 11.429613478511786
700 28.03336080844516 11.431470783678336
701 28.03607817821073 11.43353837663385
702 28.037374189402893 11.435800638772562
703 28.037318911483382 11.438243693213664
704 28.035988884118073 11.440853684393074
705 28.033465899900957 11.443616569332002
706 28.029835793566626 11.44651745553962
707 28.02518725850056 11.4491852255171
708 28.01963029540575 11.452001830834227
709 28.01327142894162 11.454952836362606
710 28.006213095137653 11.457059576090021
711 27.998589298522287 11.458403669375024
712 27.990557446863566 11.459052721141637
713 27.982291075550506 11.459068334171878
714 27.97397342027569 11.458500901736372
715 27.965791795622334 11.45739742050621
716 27.957932735642228 11.455796939726255
717 27.950577850974796 11.454699509515564
718 27.94386388033703 11.45404745602951
719 27.937887279669347 11.45378918066838
720 27.9327087065019 11.453881450194356
721 27.928357363116998 11.454283940940378
722 27.924835168521998 11.45496378245353
723 27.922120734852673 11.455517106275037
724 27.920193648617992 11.456326545114873
725 27.91901319029356 11.457365554519905
726 27.918522019522822 11.45861207600048
727 27.918649605156812 11.460043850649367
728 27.91931539200063 11.461643671227447
729 27.920431699268054 11.46339787118665
730 27.92190634859899 11.464312796389992
731 27.9236824720185 11.46447387196452
732 27.925732663368283 11.46395763293614
733 27.928053673240235 11.462830361604746
734 27.930661616848834 11.462127757958873
735 27.933550180482936 11.461429707619596
736 27.936715431977852 11.461111674020254
737 27.94013417474124 11.461136251733215
738 27.94376767665323 11.461469922078813
739 27.947565100265656 11.462082398162723
740 27.951466630768344 11.462950518957452
741 27.955406301496247 11.464050250571013
742 27.959314519699603 11.464379352226036
743 27.963158285932245 11.464019919889488
744 27.96693510485217 11.463041361082125
745 27.970667418201607 11.462484198195282
746 27.97435953166153 11.462304815125021
747 27.9780009260452 11.462469116033805
748 27.981569298550195 11.462942039670608
749 27.9850333320397 11.463317534049672
750 27.98837648299977 11.463986273562263
751 27.991573443397762 11.464920041280143
752 27.994592521663893 11.465111792408992
753 27.99743619191642 11.464638106683593
754 28.0001348501802 11.46356652051162
755 28.002741128414335 11.462932661633827
756 28.005286281820688 11.462693748869553
757 28.007783541673273 11.462810650299533
758 28.01023123096064 11.463248082948994
759 28.012615636626577 11.463973827409763
760 28.01491363539615 11.46496335230816
761 28.0170950730072 11.466192478068868
762 28.019124899172763 11.466271974812928
763 28.021025619978438 11.465697091172093
764 28.022844522486743 11.464534798357274
765 28.024648126221866 11.463821291075512
766 28.026478236283253 11.463509839409076
767 28.028355562850635 11.4635622966308
768 28.030283113364046 11.46393998604628
769 28.032249346648104 11.464612816945007
770 28.034231081920257 11.465551658385685
771 28.0361961588816 11.466730975403786
772 28.03810584800168 11.46714198658187
773 28.039956414531535 11.466861587197531
774 28.04177269295154 11.465958314409132
775 28.043602243547674 11.46547981619515
776 28.045470630430067 11.464995470420623
777 28.047407059901587 11.464892771950424
778 28.049420769471087 11.465129378971971
779 28.051504423978674 11.465673756066643
780 28.053637263178643 11.466495061965214
781 28.055787994422847 11.467568743345256
782 28.057917427351466 11.467877563287203
783 28.06002076162392 11.467502999328024
784 28.06212125634061 11.46650846802625
785 28.064264473561042 11.465945670748566
786 28.066473121961103 11.465770725270144
787 28.06875069532224 11.465942304908896
788 28.06220727437382 11.466168010290481
789 28.05659368479227 11.466703059428555
790 28.05180365313441 11.46712865036963
791 28.047751208413768 11.467844158013984
792 28.044345139364186 11.467827522143962
793 28.04153149872228 11.46715080528691
794 28.039286966594744 11.466873026201682
795 28.037572453647147 11.46695257031057
796 28.03633616638278 11.46735524214489
797 28.035516461763244 11.467054215842484
798 28.035085074449363 11.467112417957239
799 28.035000344076614 11.466501654622926
800 28.035250821734095 11.466281628633542
801 28.035808725240813 11.466413061516855
802 28.03663316259964 11.466862493884387
803 28.037673111982066 11.46720819918809
804 28.038893198683258 11.467852705484171
805 28.040248251977893 11.467768572192455
806 28.041726950931015 11.467031561311796
807 28.04334554303451 11.466698658451527
808 28.0451011235013 11.46673222205392
809 28.046975060013494 11.467094644760454
810 28.048936167211767 11.467755520515725
811 28.050943622415392 11.467686844185684
812 28.052990888066972 11.466963213371114
813 28.05509936420666 11.46664646632983
814 28.05727131690123 11.466694660580169
815 28.059493286059062 11.46707270935063
816 28.061739240340085 11.467358467109168
817 28.063996940137994 11.467950843625209
818 28.066242141962004 11.467822082693312
819 28.06848302899504 11.46704358158263
820 28.061700028496595 11.466412471848658
821 28.055876950518503 11.466178160027376
822 28.050936916679152 11.466300113282355
823 28.04679358119454 11.466743726114021
824 28.04335371704968 11.46747702219209
825 28.04051961111146 11.467471172256559
826 28.038233202738336 11.466798754699308
827 28.036469149966578 11.46652698364029
828 28.03518657857243 11.466617407496138
829 28.03433220691822 11.467032799925551
830 28.033843251953094 11.467347303773831
831 28.03367403283944 11.466960609179164
832 28.033811637038056 11.465945640581268
833 28.034269625237567 11.465363590140573
834 28.03504007327869 11.465171897806403
835 28.036097285835833 11.465330630938745
836 28.037401268470624 11.465806615019975
837 28.038900943129075 11.466568995167478
838 28.040537096605487 11.467591651102191
839 28.042245055546314 11.467844735623855
840 28.043999703518246 11.467407448309972
841 28.04580853351132 11.466347786923366
842 28.04770529383692 11.465731635437022
843 28.049701559293556 11.465115567701886
844 28.051814802024733 11.464894910203508
845 28.05404233278124 11.46503156127703
846 28.056364938507436 11.465489802918166
847 28.05875025697179 11.466239563357473
848 28.061155877787417 11.467253182992273
849 28.063532163302728 11.467498181439383
850 28.06586791281349 11.46705373865559
851 28.068183438214973 11.466993374254965
852 28.07048110127816 11.467281652885303
853 28.072748621605715 11.467882978664601
854 28.06571643586347 11.467488695133373
855 28.059577970721918 11.467475107357048
856 28.054254948839663 11.46780543185169
857 28.049661478316644 11.46703492005938
858 28.045774633719493 11.466679845557255
859 28.042553896609693 11.466698822450834
860 28.03994438487609 11.467054107615262
861 28.037879896693735 11.466700679097595
862 28.03632941310798 11.466719403423994
863 28.035246779595266 11.467072813657426
864 28.034573900905485 11.46671792035047
865 28.03428750317224 11.466733522082375
866 28.03434876221194 11.467086183764028
867 28.034706581810934 11.46672918455277
868 28.035344558459162 11.46674446121688
869 28.036230497991525 11.467098107654964
870 28.0373197316228 11.467349997396422
871 28.038583421820945 11.466904106887014
872 28.040024898636723 11.466839915539799
873 28.041629133668316 11.46712051555222
874 28.043366259771613 11.466699535442043
875 28.045239117536866 11.46665854728806
876 28.047232560259648 11.46695988665805
877 28.049316970734292 11.46655633406359
878 28.05149594091511 11.466532011882778
