AutoForwardDiff()
KenCarp4{0, true, Nothing, NLNewton{Rational{Int64}, Rational{Int64}, Rational{Int64}, Rational{Int64}}, typeof(OrdinaryDiffEqCore.DEFAULT_PRECS), Val{:forward}, true, nothing, typeof(OrdinaryDiffEqCore.trivial_limiter!)}(nothing, NLNewton{Rational{Int64}, Rational{Int64}, Rational{Int64}, Rational{Int64}}(1//100, 10, 1//5, 1//5, false, true, 0//1), OrdinaryDiffEqCore.DEFAULT_PRECS, true, :linear, :PI, OrdinaryDiffEqCore.trivial_limiter!)
4mer
Iteration  Ktri/Kdim  Efficiency
163 1.2095557693633703 -1
164 1.2109676120951758 -1
165 1.2126228278941358 -1
166 1.2144963877026496 -1
167 1.2165659360713217 -1
168 1.2185524547431066 -1
169 1.2204646483670907 -1
170 1.2223103974130327 -1
171 1.2240968368299858 -1
172 1.2258304272254827 -1
173 1.2275170192721188 -1
174 1.2291619119824413 -1
175 1.2307699054331196 -1
176 1.2323453484648517 -1
177 1.2338921818350288 -1
178 1.2356879896541437 -1
179 1.2377072098655204 -1
180 1.2396591596261382 -1
181 1.241551123197927 -1
182 1.2433896965803375 -1
183 1.2451808532821234 -1
184 1.2469300038274067 -1
185 1.2486420495899762 -1
186 1.2505983477556148 -1
187 1.2525001443041206 -1
188 1.2543535563448573 -1
189 1.2561641245378554 -1
190 1.2579368682252805 -1
191 1.2599560199315003 -1
192 1.261919885769686 -1
193 1.2638346965296654 -1
194 1.2657060959768458 -1
195 1.2678202287968299 -1
196 1.2698744313371166 -1
197 1.2718754097942646 -1
198 1.2738292381642222 -1
199 1.275741418713335 -1
200 1.2776169366815153 -1
201 1.2794603097657664 -1
202 1.2812756328806525 -1
203 1.2833549014217553 -1
204 1.2856710507087206 -1
205 1.2879182654492058 -1
206 1.290104187500185 -1
207 1.292235737757477 -1
208 1.2943191851129725 -1
209 1.2963602088351747 -1
210 1.2983639549979973 -1
211 1.3003350875239057 -1
212 1.302277834357147 -1
213 1.304196029218516 -1
214 1.3060931493814139 -1
215 1.307972349836188 -1
216 1.310134668483472 -1
217 1.312551027209363 -1
218 1.3149044943328843 -1
219 1.317202255102492 -1
220 1.3194508185686067 -1
221 1.3216560822894428 -1
222 1.3238233908624562 -1
223 1.3259575888688242 -1
224 1.3280630687629182 -1
225 1.3301438141884079 -1
226 1.3322034391569932 -1
227 1.3342452234843993 -1
228 1.3362721448407995 -1
229 1.3385945805063566 -1
230 1.3411821543954285 -1
231 1.343707749312801 -1
232 1.3461785980442982 -1
233 1.3486012540439214 -1
234 1.3509816564511608 -1
235 1.353325188903469 -1
236 1.3556367327345293 -1
237 1.3579207150930934 -1
238 1.3601811524665042 -1
239 1.3624216900471562 -1
240 1.3646456373384916 -1
241 1.3668560003595076 -1
242 1.3690555107725337 -1
243 1.371246652228183 -1
244 1.3737516916491335 -1
245 1.376222678473509 -1
246 1.3786643466450947 -1
247 1.3810809913282658 -1
248 1.3834765109662428 -1
249 1.3858544453225647 -1
250 1.3885413889242173 -1
251 1.3911865577691724 -1
252 1.3937955000541267 -1
253 1.3963732483039546 -1
254 1.3989243687758546 -1
255 1.4014530061469221 -1
256 1.403962923934911 -1
257 1.406457541059411 -1
258 1.4089399649111498 -1
259 1.4114130212637945 -1
260 1.413879281329142 -1
261 1.4163410862287475 -1
262 1.4191366742748732 -1
263 1.4219003410159368 -1
264 1.4246368666255225 -1
265 1.427350590939802 -1
266 1.4300454556756623 -1
267 1.43272504261888 -1
268 1.4353926081668678 -1
269 1.4380511145739328 -1
270 1.440703258213885 -1
271 1.443351495144842 -1
272 1.445998064233938 -1
273 1.4489920019159603 -1
274 1.4519555882976698 -1
275 1.4548936308138636 -1
276 1.457810496069867 -1
277 1.4607101521143278 -1
278 1.4635962066784696 -1
279 1.46647194176666 -1
280 1.4693403449465106 -1
281 1.4722041376535078 -1
282 1.475065800795268 -1
283 1.4779275979132955 -1
284 1.4807915961355493 -1
285 1.4836596851308643 -1
286 1.4865335942561433 -1
287 1.489414908069013 -1
288 1.4923050803621367 -1
289 1.4952054468574045 -1
290 1.498484357192293 -1
291 1.5017412949167586 -1
292 1.5049805889525352 -1
293 1.50820617694933 -1
294 1.5114216428473277 -1
295 1.5146302508585874 -1
296 1.5178349762089465 -1
297 1.5210385329495257 -1
298 1.5242433991175148 -1
299 1.5274518394992704 -1
300 1.5306659262246343 -1
301 1.5338875573992756 -1
302 1.5371184739632633 -1
303 1.5403602749445262 -1
304 1.5436144312606745 -1
305 1.5468822982078776 -1
306 1.5501651267622358 -1
307 1.553464073807098 -1
308 1.5567802113889238 -1
309 1.560114535094518 -1
310 1.5634679716335969 -1
311 1.566841385702603 -1
312 1.5702355861984638 -1
313 1.5736513318444245 -1
314 1.5770893362841374 -1
315 1.5805502726948342 -1
316 1.5840347779655728 -1
317 1.5875434564821158 -1
318 1.5910768835560882 -1
319 1.5946356085324167 -1
320 1.5982201576058344 -1
321 1.6018310363743071 -1
322 1.6054687321545493 -1
323 1.6091337160824173 -1
324 1.612826445018799 -1
325 1.6165473632796463 -1
326 1.6202969042069972 -1
327 1.6240754915962852 -1
328 1.6278835409937134 -1
329 1.6317214608762007 -1
330 1.6355896537251997 -1
331 1.6394885170046216 -1
332 1.6434184440521067 -1
333 1.6473798248920353 -1
334 1.6513730469829557 -1
335 1.6553984958857486 -1
336 1.6594565558897527 -1
337 1.6635476105816305 -1
338 1.6676720433673378 -1
339 1.6718302379517833 -1
340 1.6760225787803538 -1
341 1.6802494514460886 -1
342 1.6845112430659164 -1
343 1.6888083426290545 -1
344 1.6931411413203805 -1
345 1.6975100328213208 -1
346 1.7019154135905548 -1
347 1.7063576831266305 -1
348 1.7108372442143855 -1
349 1.7153545031467994 -1
350 1.7199098699651696 -1
351 1.7245037586555125 -1
352 1.7291365873458886 -1
353 1.7338087784946838 -1
354 1.7385207590709097 -1
355 1.743272960727492 -1
356 1.7480658199684123 -1
357 1.7528997783105844 -1
358 1.7577752824409396 -1
359 1.7626927843697646 -1
360 1.7676527415806502 -1
361 1.7726556171776602 -1
362 1.7777018800302515 -1
363 1.7827920049164108 -1
364 1.7879264726643977 -1
365 1.793105770293575 -1
366 1.798330391154607 -1
367 1.8036008350694057 -1
368 1.8089176084711338 -1
369 1.8142812245445545 -1
370 1.8196922033669944 -1
371 1.8251510720500983 -1
372 1.8306583648829493 -1
373 1.8362146234762475 -1
374 1.8418203969081317 -1
375 1.8474762418717454 -1
376 1.853182722824848 -1
377 1.858940412141186 -1
378 1.864749890264524 -1
379 1.8706117458651217 -1
380 1.8765265759984793 -1
381 1.8824949862672318 -1
382 1.8885175909858276 -1
383 1.8945950133483207 -1
384 1.9007278855993812 -1
385 1.9069168492086879 -1
386 1.9131625550488556 -1
387 1.9194656635770064 -1
388 1.9258268450201739 -1
389 1.9322467795646594 -1
390 1.9387261575494872 -1
391 1.9452656796691055 -1
392 1.9518660571650424 -1
393 1.9585280120380377 -1
394 1.9652522772593672 -1
395 1.9720395969870137 -1
396 1.97889072678685 -1
397 1.985806433858937 -1
398 1.9927874972691948 -1
399 1.999834708186531 -1
400 2.0069488701256284 -1
401 2.014130799195556 -1
402 2.021381324354385 -1
403 2.028701287669986 -1
404 2.036091544587201 -1
405 2.0435529642015737 -1
406 2.0510864295398417 -1
407 2.0586928378473854 -1
408 2.0663731008828514 -1
409 2.0741281452201608 -1
410 2.081958912558115 -1
411 2.0898663600378447 -1
412 2.097851460568318 -1
413 2.1059152031601682 -1
414 2.114058593268075 -1
415 2.1222826531419674 -1
416 2.1305884221873095 -1
417 2.138976957334749 -1
418 2.1474493334194036 -1
419 2.1560066435701133 -1
420 2.164649999608859 -1
421 2.1733805324608055 -1
422 2.1821993925751975 -1
423 2.191107750357465 -1
424 2.2001067966128884 -1
425 2.209197743002175 -1
426 2.2183818225093215 -1
427 2.227660289922141 -1
428 2.23703442232586 -1
429 2.24650551961018 -1
430 2.2560749049902378 -1
431 2.265743925541902 -1
432 2.275513952751855 -1
433 2.285386383082943 -1
434 2.2953626385552623 -1
435 2.3054441673435 -1
436 2.3156324443582488 -1
437 2.325928971943817 -1
438 2.3363352804937447 -1
439 2.346852929116668 -1
440 2.3574835063275916 -1
441 2.3682286307513065 -1
442 2.3790899518489415 -1
443 2.3900691506686194 -1
444 2.4011679406105153 -1
445 2.4123880682210936 -1
446 2.423731314008175 -1
447 2.4351994932801193 -1
448 2.4467944570091382 -1
449 2.4585180927207695 -1
450 2.470372325409588 -1
451 2.482359118482208 -1
452 2.4944804747285545 -1
453 2.506738437322377 -1
454 2.5191350908518797 -1
455 2.531672562381746 -1
456 2.544353022550587 -1
457 2.5571786866924913 -1
458 2.5701518160023578 -1
459 2.583274718734067 -1
460 2.596549751435733 -1
461 2.6099793202232613 -1
462 2.623565882093842 -1
463 2.6373119462803705 -1
464 2.651220075648541 -1
465 2.665292888138054 -1
466 2.679533058249503 -1
467 2.6939433185785897 -1
468 2.708526461399401 -1
469 2.723285340298429 -1
470 2.73822287186121 -1
471 2.753342037413524 -1
472 2.7686458848191093 -1
473 2.7841375303359905 -1
474 2.7998201605334345 -1
475 2.8156970342721084 -1
476 2.831771484749291 -1
477 2.8480469216246402 -1
478 2.8645268331767446 -1
479 2.881214788573239 -1
480 2.898114440201739 -1
481 2.9152295260798806 -1
482 2.9325638723464222 -1
483 2.950121395836445 -1
484 2.9679061067440884 -1
485 2.9859221113760555 -1
486 3.0041736149992353 -1
487 3.0226649247860475 -1
488 3.0414004528611756 -1
489 3.060384719453544 -1
490 3.079622356157473 -1
491 3.099118109307231 -1
492 3.118876843469207 -1
493 3.1389035450562064 -1
494 3.1592033260685035 -1
495 3.17978142796647 -1
496 3.200643225679716 -1
497 3.2217942317580297 -1
498 3.2432401006692997 -1
499 3.264986633250177 -1
500 3.2870397813153986 -1
501 3.3094056524314053 -1
502 3.3320905148603797 -1
503 3.3551008026814713 -1
504 3.378443121095617 -1
505 3.4021242519208177 -1
506 3.4261511592850296 -1
507 3.450530995523841 -1
508 3.4752711072904567 -1
509 3.50037904188577 -1
510 3.52586255381645 -1
511 3.5517296115891694 -1
512 3.5779884047665322 -1
513 3.604647351223499 -1
514 3.6317151047196856 -1
515 3.6592005627239446 -1
516 3.6871128745189403 -1
517 3.7154614495946685 -1
518 3.7442559663404973 -1
519 3.7735063810449736 -1
520 3.8032229372128987 -1
521 3.8334161752090314 -1
522 3.864096942237783 -1
523 3.895276402667982 -1
524 3.9269660487120137 -1
525 3.9591777114677615 -1
526 3.9919235723340587 -1
527 4.025216174798048 -1
528 4.059068436615722 -1
529 4.093493662381497 -1
530 4.128505556496567 -1
531 4.164118236536589 -1
532 4.200346247025575 -1
533 4.237204573613605 -1
534 4.274708657657778 -1
535 4.312874411214841 -1
536 4.351718232388629 -1
537 4.391257021095953 -1
538 4.431508195187833 -1
539 4.472489706917424 -1
540 4.514220059728649 -1
541 4.556718325333759 -1
542 4.600004161038263 -1
543 4.644097827263295 -1
544 4.68902020520529 -1
545 4.73479281456352 -1
546 4.78143783121348 -1
547 4.82897810475052 -1
548 4.877437175764053 -1
549 4.926839292673735 -1
550 4.977209427942347 -1
551 5.0285732934331495 -1
552 5.080957354649714 -1
553 5.134388843475759 -1
554 5.18889576909777 -1
555 5.244506926616102 -1
556 5.301251902661256 -1
557 5.3591610774734315 -1
558 5.418265622545997 -1
559 5.478597492873345 -1
560 5.540189412553188 -1
561 5.603074852374962 -1
562 5.667287997618405 -1
563 5.732863703856087 -1
564 5.799837438500688 -1
565 5.868245205018143 -1
566 5.938123446195952 -1
567 6.009508922464599 -1
568 6.082438559817823 -1
569 6.156949261949262 -1
570 6.233077679777556 -1
571 6.31085993048818 -1
572 6.390331257463682 -1
573 6.471525620675841 -1
574 6.55447520711458 -1
575 6.639209849968541 -1
576 6.725756344407388 -1
577 6.8141376482611165 -1
578 6.9043719574301 -1
579 6.99647164722703 -1
580 7.090442074721791 -1
581 7.186280243487563 -1
582 7.283973338381213 -1
583 7.383497148131226 -1
584 7.4848144050783025 -1
585 7.587873085018608 -1
586 7.692604725433645 0.0012995560363311231
587 7.798922834031855 0.001992299686084111
588 7.906721474094823 0.002853702197005539
589 8.015874122540188 0.004290115682523459
590 8.12623290147286 0.007109247943222082
591 8.237628279982252 0.016229890209993728
592 8.349869336163154 5.667220990207189
593 8.462744641357615 8.827005074986268
594 8.576023803569106 9.938195958114063
595 8.689459668699026 11.075737024037442
596 8.802791138964615 12.30079531430628
597 8.915746527426624 13.615196724242109
598 9.028047332410356 14.573987846133202
599 9.139412288833816 14.921709932130874
600 9.249561537946486 15.251756631348082
601 9.358220753864723 15.563509987784261
602 9.46512507450298 15.856436643737721
603 9.570022701720168 16.13021549993872
604 9.672678066368702 16.385309422395274
605 9.772874481879626 16.621986536577296
606 9.870416239254933 16.840078525053418
607 9.965130130056426 17.04064416456964
608 10.056866408752976 17.224507985111078
609 10.145499227006384 17.39234285509171
610 10.230926588245994 17.54451044726321
611 10.313069881613666 17.682560983728827
612 10.391873058872564 17.806933034347608
613 10.467301521896083 17.91846378703561
614 10.539340784436682 18.017993162505007
615 10.607994969178948 18.10635040172262
616 10.673285195357725 18.184346674595545
617 10.735247905801613 18.253415719479964
618 10.793933175411068 18.31299985055426
619 10.849403035648077 18.36448733775372
620 10.901729845917032 18.40855381015841
621 10.950994730703732 18.44583794267875
622 10.997286101792989 18.476934666865585
623 11.0406982769582 18.50239505016046
624 11.08133020291481 18.522732813403792
625 11.119284286342046 18.538420709933412
626 11.154665335539661 18.549891818029767
627 11.187579610517805 18.557546685600066
628 11.218133978641037 18.56174705115843
629 11.246435171456124 18.562826025533536
630 11.272589137909813 18.561085584644193
631 11.296700486876881 18.55680208868566
632 11.318872013031871 18.55022305948604
633 11.339204299122978 18.541574788667674
634 11.357795387831818 18.531051242290083
635 11.37474051649829 18.51886173977836
636 11.390131908216297 18.50516168256457
637 11.404058613098366 18.490103792245275
638 11.416606393864484 18.47382247355102
639 11.427857650291513 18.456443458502665
640 11.437891377477852 18.438076406711893
641 11.446783153279506 18.418824529312516
642 11.45460515070616 18.398784871891685
643 11.461426171451691 18.378030823957936
644 11.467311697127991 18.35663963784932
645 11.47232395513521 18.334674759892852
646 11.476521996445625 18.31219997228124
647 11.479961782896469 18.289269980182045
648 11.48269628188601 18.265931782869114
649 11.484775566626748 18.242233523029316
650 11.486246920364314 18.218212896213323
651 11.487154943186567 18.193911722588933
652 11.487541660247391 18.16935689112883
653 11.487446630406867 18.14481868861306
654 11.48690705444786 18.119851384690815
655 11.485957882168398 18.094716407076024
656 11.484631917772486 18.069436771416477
657 11.482959923089721 18.044030837101314
658 11.480970718248212 18.018521927921306
659 11.478691279506885 17.992924103447255
660 11.476146834023863 17.96725209664715
661 11.473360951398002 17.94152140716007
662 11.470355631872511 17.91574381962517
663 11.467151391133449 17.889931644591503
664 11.463767341672787 17.864323484223366
665 11.460221270716755 17.838474562933484
666 11.456529714745647 17.812616011916113
667 11.452708030652467 17.78675971929941
668 11.448770463604534 17.760912131464103
669 11.444730211686041 17.73508024728334
670 11.440599487409537 17.709268480767836
671 11.436389576192926 17.683484265522704
672 11.432110891904 17.657729342186407
673 11.427773029578429 17.632010294584664
674 11.423384815419986 17.6063287730986
675 11.418954354192369 17.58069011083943
676 11.414489074112403 17.555096459517415
677 11.40999576935342 17.529549898622747
678 11.405480640266118 17.50405395233428
679 11.400949331421863 17.478608360392833
680 11.396406967581253 17.453217888983275
681 11.391858187687154 17.427883891361688
682 11.38730717697901 17.402605478913603
683 11.382757697321049 17.377385065901958
684 11.378213115834138 17.35222291905091
685 11.373676431916993 17.327120488494714
686 11.369150302739266 17.302078404640586
687 11.364637067283516 17.27709653868854
688 11.360138769017343 17.252174802024022
689 11.35565717725804 17.227315938427928
690 11.351193807304297 17.202517298025338
691 11.346749939398926 17.17778122030148
692 11.342326636581642 17.1531038342855
693 11.337924761494502 17.128490004939565
694 11.335890594415227 17.10520970646052
695 11.335993875027377 17.083130069646884
696 11.338023249083328 17.062128546039485
697 11.341784744537948 17.042087998300005
698 11.347100380033698 17.0229053407795
699 11.353806893437403 17.004483567845813
700 11.361754579188338 16.98673486250529
701 11.370806224224454 16.96957846275293
702 11.380836133206117 16.952945261916465
703 11.39172923463384 16.936766243806495
704 11.403380260282377 16.920984522239866
705 11.415692991112593 16.905546562589272
706 11.42857956352472 16.890405108190468
707 11.44195983042259 16.87551841460122
708 11.455760772130388 16.860849549472807
709 11.469915952709203 16.84636481888707
710 11.484365017677407 16.832033316605767
711 11.499053229547354 16.817832169217766
712 11.513931037956887 16.803737137176377
713 11.528953681500052 16.78972940114085
714 11.54408081865226 16.775791560286837
715 11.559276185443572 16.761909002795175
716 11.574507277763741 16.748068151620096
717 11.58974505638642 16.73430650872052
718 11.604963672981519 16.720520486282204
719 11.620140215545447 16.706749392027866
720 11.635254471821412 16.692987099611194
721 11.650288709411264 16.67922715512152
722 11.665227471388171 16.665466967149513
723 11.680057386325192 16.651701669804826
724 11.694766991743307 16.637930182286482
725 11.709346570060386 16.624148806850144
726 11.723787996195455 16.610356004131656
727 11.738084596052325 16.59655193626242
728 11.752231015149873 16.582736403660117
729 11.766223096738296 16.568907640188918
730 11.780057768773581 16.55506592236365
731 11.793732939171152 16.54121271451196
732 11.807247398797795 16.527346601506146
733 11.820600731697198 16.51347021541778
734 11.833793232076994 16.4995827077736
735 11.846825827615733 16.48568629604767
736 11.859700008676 16.471780449526783
737 11.872417763035688 16.457867574885586
738 11.884981515773832 16.443946953758807
739 11.897394073969178 16.43002153120456
740 11.909658575891044 16.416091161970016
741 11.921778444381307 16.402157224439634
742 11.933757344144336 16.388220513967376
743 11.945599142679306 16.374282392071457
744 11.957307874605085 16.360343806749064
745 11.968887709143097 16.346405046051277
746 11.980342920537838 16.33246843797571
747 11.991677861207982 16.318534098193425
748 12.002896937434121 16.304602082675984
749 12.014004587400471 16.290675006594974
750 12.025005261419665 16.27675218467508
751 12.035903404180239 16.262835785365834
752 12.046703438866404 16.24892541502843
753 12.057409753009095 16.235021102362698
754 12.06802668593661 16.221124905974495
755 12.07855851770098 16.207237077578505
756 12.089009459364895 16.193358580612106
757 12.099383644540906 16.179489174293046
758 12.109685122082052 16.16562922721029
759 12.119917849829658 16.151780120203927
760 12.130085689330226 16.137941994905063
761 12.140192401438942 16.1241146905763
762 12.150241642735594 16.110299465431893
763 12.160236962677951 16.096496813274356
764 12.17018180143037 16.082705164460943
765 12.180079488299311 16.068927206334095
766 12.189933240727491 16.055162728627696
767 12.199746163787342 16.041410765893065
768 12.209521250125936 16.026758900056006
769 12.219261380315418 16.013039179119076
770 12.228969323566679 15.999334058355792
771 12.238647738766966 15.985641917641257
772 12.248299175805004 15.97196496867947
773 12.257926077150175 15.958302480690312
774 12.267530779654715 15.944654253391722
775 12.27711551655045 15.931021703151359
776 12.286682419613784 15.917403749712294
777 12.296233521474662 15.903801238427805
778 12.305770758047423 15.890213114752394
779 12.31529597106319 15.876640665920716
780 12.324810910685006 15.863083038241147
781 12.334317238188843 15.849541702223146
782 12.343816528694921 15.836015824035375
783 12.353310273934992 15.82250450553844
784 12.362799885042923 15.809009401970728
785 12.372286695356838 15.795529993184346
786 12.381771963222148 15.78206533337167
787 12.391256874786182 15.768617213025585
788 12.400742546775643 15.755184163967774
789 12.410230029249297 15.741766857776254
790 12.41972030831912 15.728364613945617
791 12.429214308833734 15.71497797217696
792 12.438712897018897 15.701608116233093
793 12.448216883070156 15.688252582025632
794 12.45772702369367 15.674913565559265
795 12.467244024591759 15.661588744146629
796 12.476768542889987 15.648280514052525
797 12.48630118950323 15.634988022852745
798 12.495842531438715 15.621710053309924
799 12.505393094034357 15.608447986226954
800 12.514953363130827 15.595200981730091
801 12.524523787176497 15.581969543179902
802 12.531159714983726 15.567855728573088
803 12.535173291719659 15.55296226841199
804 12.539756332904162 15.53826042982023
805 12.544861737043934 15.523733019348548
806 12.550446251519235 15.50936430915166
807 12.556470141877652 15.495139490290615
808 12.562896891660062 15.481046988756898
809 12.569692929843619 15.467074403051784
810 12.576827383259433 15.453211875935281
811 12.584271851589191 15.439449296760996
812 12.59200020277202 15.42577835260936
813 12.5999883868584 15.412191230863293
814 12.608214266540163 15.398681075478828
815 12.616657462752599 15.385240850387667
816 12.625299213904546 15.37186584645908
817 12.634122247430023 15.35854952745758
818 12.643110662488843 15.345288323210557
819 12.65224982274991 15.3320771070149
820 12.661526258305567 15.318913510739073
821 12.670927575853927 15.305792436291181
822 12.68044237637364 15.29271144070758
823 12.690060179592297 15.279667318906741
824 12.69977135461868 15.266658444158464
825 12.709567056171851 15.253681838547788
826 12.719439165896327 15.240735721219576
827 12.726351489155078 15.226969074597164
828 12.730617570929741 15.212094250657113
829 12.73551343264841 15.197709704707375
830 12.740984820605272 15.18358537673043
831 12.746981917121825 15.169619552889973
832 12.75345896655553 15.155798406255643
833 12.760373935356586 15.142108184948642
834 12.767688202921674 15.128536188942801
835 12.77536628029605 15.115073437269496
836 12.783375554055944 15.10170958591536
837 12.791686052957619 15.088435370005616
838 12.80027023517161 15.075243230715039
839 12.809102794133054 15.062126196040111
840 12.818160481230482 15.049036759047429
841 12.827421943730746 15.036049696757916
842 12.836867576494898 15.02312047976018
843 12.846479386183601 15.01024380806347
844 12.856240866779084 14.997415613640564
845 12.866136885367716 14.984631569128466
846 12.876153577232184 14.971888379766376
847 12.886278249397128 14.959183442483198
848 12.896499291857308 14.946513548834636
849 12.906806095794094 14.933876621181263
850 12.917188978155254 14.921269592532456
851 12.927639112034802 14.908691022254846
852 12.938148462345753 14.896139346580844
853 12.94870972632822 14.883612135762894
854 12.956187682447943 14.8703124370213
855 12.964015424945572 14.857119096340428
856 12.97216141851551 14.844020892209274
857 12.980596771014596 14.831010963797427
858 12.989295012146327 14.818080817622608
859 12.998231891974244 14.805223449178683
860 13.007385197370878 14.79243253550136
861 13.016734584689331 14.77970281583614
862 13.02626142711608 14.767028924289239
863 13.03279514353279 14.75362860992587
864 13.039786690505773 14.740357099386893
865 13.04719550160927 14.727201951614513
866 13.054984358252897 14.714152582185589
867 13.063119110129653 14.701199772234402
868 13.071568420906157 14.688334897777533
869 13.080303536725888 14.675549404304665
870 13.089298075331035 14.662837163862008
871 13.098527833815773 14.650191629179972
872 13.107970613229236 14.637606864436552
873 13.117606058409649 14.625077799959369
874 13.127415511599443 14.612599859391649
875 13.137381878526979 14.600168913141054
876 13.147489505778255 14.5877817139276
877 13.157724068396133 14.57543402367754
878 13.168072466750651 14.563122884661611
879 13.178522731820541 14.55088969145891
880 13.185839664813075 14.537896808252935
881 13.193557669155274 14.525011106205442
882 13.201640836649498 14.512223753799068
883 13.210056235131189 14.499525042358364
884 13.218773660936087 14.486908116522285
